"caseid","casestr","year","config","veh_no","veh_year","veh_make","veh_model","veh_wt","veh_plane","veh_severity","front_ab","edr_cdc","edr_deploy","edr_speed","edr_dV_long","event_no","sw_deploy"
"510016843","2013-12-066","2013","Head-on",2,2006,"CHEVROLET","TRAILBLAZER (2003+)","2004","Front","Unknown","Deployed during crash (as a result of impact)","Event# 1 11FDEW02","Deployment",25,-17.82,1,"Deployed"
"494015065","2013-03-001","2013","Object off road",1,2012,"CHEVROLET","MALIBU (1997+)","1549","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 01FREE02","Deployment",93,-21.01,1,"Deployed"
"494015504","2013-03-038","2013","Rear end",2,2013,"TOYOTA","CAMRY","1470","Front","Moderate","Not deployed","Event# 2 12FDEW01","Non Deployment",6,-7.7,2,"Not deployed"
"495015694","2013-04-005","2013","Head-on",1,2013,"FORD","VAN DERIVATIVE","2918","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 81FDEW05","Deployment",24,-34.97,1,"Deployed"
"495016074","2013-04-055","2013","Angle/sideswipe",1,2006,"SATURN","VUE","1455","Front","Moderate","Not deployed","Event# 1 02FDEW02","Non Deployment",15,-11.41,1,"Not deployed"
"495016197","2013-04-076","2013","Rear end",3,2013,"NISSAN / DATSUN","SENTRA","1280","Back","Moderate","Deployed during crash (as a result of impact)","Event# 3 12FDEW02","Non Deployment",10,-12,3,"Deployed"
"498015860","2013-05-111","2013","Object off road",1,2011,"TOYOTA","PRIUS","1380","Front","Moderate","Not deployed","Event# 1 01FREE09","Non Deployment",51,-12.3,1,"Not deployed"
"502016399","2013-09-004","2013","Object off road",1,2004,"CHEVROLET","IMPALA/CAPRICE","1572","Right Side","Moderate","Not deployed","Event# 2 04RPAW02","Non Deployment",46,0,2,"Not deployed"
"502016637","2013-09-032","2013","Angle/sideswipe",2,2009,"GMC","FULLSIZE JIMMY/YUKON","2648","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 12FLEE07","Deployment",NA,-11.74,1,"Deployed"
"503016976","2013-09-055","2013","Angle/sideswipe",2,2013,"NISSAN / DATSUN","VERSA","1079","Right Side","Moderate","Not deployed","Event# 1 02RYEW02","Deployment",21,-12,1,"Not deployed"
"773016691","2013-41-121","2013","Rear end",2,2013,"NISSAN / DATSUN","SENTRA","1283","Back","Moderate","Deployed during crash (as a result of impact)","Event# 1 06BDEW05","Non Deployment",19,-15,1,"Deployed"
"510017045","2013-12-100","2013","Angle/sideswipe",1,2004,"PONTIAC","BONNEVILLE/CATALINA/PARISIENNE","1628","Left Side","Minor","Not deployed","Event# 1 07LZEW01","Non Deployment",23,-6.82,1,"Not deployed"
"510017084","2013-12-106","2013","Angle/sideswipe",1,2008,"GMC","C, K, R, V-SERIES PICKUP","2233","Right Side","Moderate","Not deployed","Event# 1 02RPEW03","Non Deployment",33,-4.46,1,"Not deployed"
"510017084","2013-12-106","2013","Angle/sideswipe",2,2012,"CHEVROLET","EQUINOX","1706","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 11FDEW02","Deployment",32,-23,1,"Deployed"
"773016631","2013-41-112","2013","Rear end",4,2011,"FORD","EDGE","1852","Front","Moderate","Not deployed","Event# 2 06BLEE09","Non Deployment",0,-7.82,2,"Not deployed"
"773016632","2013-41-113","2013","Angle/sideswipe",1,2012,"HONDA","CIVIC/CRX/DEL SOL","1267","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 10FDEW01","Deployment",38,-11,1,"Deployed"
"532018813","2013-43-154","2013","Rear end",2,2004,"CADILLAC","CTS","1620","Back","Moderate","Not deployed","Event# 1 06BYEW05","Non Deployment",7,0,1,"Not deployed"
"773016951","2013-41-160","2013","Angle/sideswipe",1,2008,"MERCURY","MARQUIS/MONTEREY","1857","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 12FDEW01","Deployment",NA,-16.86,1,"Deployed"
"773016951","2013-41-160","2013","Angle/sideswipe",2,2009,"CHEVROLET","COBALT","1261","Left Side","Unknown","Not deployed","Event# 1 10LDEW03","Deployment",13,-8.81,1,"Not deployed"
"773016952","2013-41-161","2013","Angle/sideswipe",1,2008,"CHEVROLET","COBALT","1239","Front","Unknown","Not deployed","Event# 1 12FLEE09","Non Deployment",50,-2.03,1,"Not deployed"
"773016952","2013-41-161","2013","Angle/sideswipe",2,2013,"BMW","7 SERIES","2275","Right Side","Moderate","Not deployed","Event# 1 05RZEW01","Deployment",75,-4.3,1,"Not deployed"
"773016991","2013-41-165","2013","Angle/sideswipe",2,2013,"LEXUS","RX300/350","1970","Left Side","Moderate","Not deployed","Event# 2 12FLEN01","Non Deployment",12,-7.4,2,"Not deployed"
"495015714","2013-04-007","2013","Rear end",1,2012,"CHEVROLET","CRUZE","1407","Front","Minor","Deployed during crash (as a result of impact)","Event# 1 12FYEN01","Deployment",17,-9.3,1,"Deployed"
"832018280","2013-13-034","2013","Angle/sideswipe",1,2012,"CHEVROLET","CRUZE","1407","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 12FLES99","Deployment",NA,-36.7,1,"Deployed"
"222016205","2013-08-026","2013","Object off road",1,2007,"CHEVROLET","FULLSIZE BLAZER (K, Tahoe)","2588","Front","Moderate","Deployed during crash (as a result of impact)","Event# 3 12FCEN02","Non Deployment",24,-21.64,3,"Deployed"
"222016303","2013-08-041","2013","Angle/sideswipe",1,2005,"CHEVROLET","MONTE CARLO (1995+) (FWD ONLY)","1515","Front","Unknown","Deployed during crash (as a result of impact)","Event# 1 99FLEE06","Deployment",44,-17.05,1,"Deployed"
"498015200","2013-05-032","2013","Head-on",2,2012,"MAZDA","MAZDA3","1300","Front","Severe","Deployed during crash (as a result of impact)","Event# 1 11FDEW02","Deployment",0,-29.8,1,"Deployed"
"498015240","2013-05-035","2013","Head-on",1,2012,"TOYOTA","CAMRY","1447","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 11FDEW02","Non Deployment",33,-23.1,1,"Deployed"
"222016306","2013-08-044","2013","Rear end",1,2006,"CHEVROLET","HHR","1440","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 12FDLW01","Deployment",NA,-10.17,1,"Deployed"
"710016713","2013-41-126","2013","Angle/sideswipe",2,2013,"CHEVROLET","IMPALA/CAPRICE","1613","Front","Moderate","Not deployed","Event# 1 12FDEW01","Non Deployment",24,-9.9,1,"Not deployed"
"717018394","2013-43-090","2013","Rear end",1,2007,"CHEVROLET","SUBURBAN ('04 - )","2543","Front","Unknown","Not deployed","Event# 1 99F99999","Non Deployment",29,-7.64,1,"Not deployed"
"718018452","2013-43-098","2013","Rear end",2,2005,"TOYOTA","COROLLA","1210","Front","Moderate","Not deployed","Event# 1 06BZEW01","Non Deployment",NA,-6.9,1,"Not deployed"
"510017026","2013-12-097","2013","Rear end",1,2004,"CHEVROLET","MALIBU (1997+)","1495","Front","Moderate","Not deployed","Event# 1 12FDEW02","Non Deployment",NA,-10.17,1,"Not deployed"
"510017063","2013-12-101","2013","Rear end",1,2006,"PONTIAC","G6","1542","Front","Severe","Not deployed","Event# 1 12FDEW03","Deployment",53,-30.5,1,"Not deployed"
"511018180","2013-13-023","2013","Angle/sideswipe",2,2012,"FORD","FUSION","1490","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 11FLEN02","Deployment",34,-24.85,1,"Deployed"
"541016294","2013-04-089","2013","Rear end",2,2010,"TOYOTA","CAMRY","1500","Back","Moderate","Not deployed","Event# 1 06BDEW05","Non Deployment",5,-5.9,1,"Not deployed"
"543017217","2013-11-104","2013","Object off road",1,2012,"FORD","FOCUS","1324","Front","Moderate","Deployed during crash (as a result of impact)","Event# 8 12FYEW02","Deployment",24,-13.7,8,"Deployed"
"543017277","2013-11-110","2013","Object off road",1,2012,"FORD","FOCUS","1324","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 12FRAE06","Deployment",51,-28,1,"Deployed"
"502016657","2013-09-034","2013","Angle/sideswipe",2,2011,"FORD","CROWN VICTORIA","1900","Front","Moderate","Not deployed","Event# 1 01FREE03","Non Deployment",NA,-9.21,1,"Not deployed"
"502017216","2013-09-067","2013","Angle/sideswipe",2,2011,"TOYOTA","CAMRY","1500","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 12FDEW02","Deployment",40,-21.9,1,"Deployed"
"503016836","2013-09-046","2013","Angle/sideswipe",2,2010,"CHEVROLET","AVEO","1170","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 11FLEE02","Deployment",19,-18.53,1,"Deployed"
"503017076","2013-09-060","2013","Angle/sideswipe",1,2011,"LEXUS","IS-250/300/350/500","1656","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 01FDEW02","Deployment",21,-9.3,1,"Deployed"
"506016799","2013-11-044","2013","Rear end",1,2013,"FORD","ESCAPE","1693","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 12FDEW02","Deployment",70,-18.6,1,"Deployed"
"506016858","2013-11-053","2013","Object off road",1,2006,"MERCURY","MILAN","1498","Front","Moderate","Deployed during crash (as a result of impact)","Event# 2 12FLLN01","Non Deployment",33,-33.44,2,"Deployed"
"506017139","2013-11-098","2013","Object off road",1,2008,"CHEVROLET","C, K, R, V-SERIES PICKUP","2605","Front","Severe","Deployed during crash (as a result of impact)","Event# 1 12FCEN03","Deployment",31,-32.47,1,"Deployed"
"506017438","2013-11-122","2013","Angle/sideswipe",2,2013,"CHEVROLET","C, K, R, V-SERIES PICKUP","2417","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 12FZEW02","Deployment",42,-14.3,1,"Deployed"
"506017497","2013-11-126","2013","Angle/sideswipe",1,2007,"PONTIAC","G6","1507","Front","Severe","Deployed during crash (as a result of impact)","Event# 1 12FDEW03","Deployment",56,-30.5,1,"Deployed"
"508016984","2013-12-088","2013","Rear end",2,2006,"FORD","FUSION","1407","Back","Moderate","Deployed during crash (as a result of impact)","Event# 2 12FYEW01","Deployment",26,-3.59,2,"Deployed"
"510016505","2013-12-008","2013","Angle/sideswipe",1,2008,"SATURN","VUE","1735","Right Side","Moderate","Not deployed","Event# 1 03RZEW01","Non Deployment",29,-5.7,1,"Not deployed"
"491016334","2013-02-078","2013","Angle/sideswipe",1,2005,"TOYOTA","PRIUS","1335","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 81FDEW02","Deployment",NA,-15.5,1,"Deployed"
